newpoint	44	1	1	8	5773.0	19562.0	298.0	5805	19562
point	44	2	1	9	6028.855302611922	19591.75583834784	298.0	6136	19581
point	43	2	1	9	8858.091705052144	12174.027949657402	298.0	8872	12166
point	42	2	2	9	17966.98767835195	26429.89088782963	252.25000000000003	17673	26569
point	41	2	0	9	9722.823702565063	14558.764936753418	448.00000000000006	9786	14643
point	40	2	0	9	13741.375573185693	26094.827591190282	298.0	13590	26176
point	39	3	0	9	12785.626988411055	11456.756474294156	448.00000000000006	12800	11456
point	38	3	0	9	11328.556155520759	6349.795671332543	298.0	11433	6241
point	37	3	0	9	12687.390807068037	20213.065552708795	672.0	12662	20249
point	36	3	1	9	10785.967634090975	13217.024113380261	504.5	11396	13028
point	35	3	1	9	13454.588320222429	19567.686589806435	298.0	13395	19543
point	33	4	0	9	12616.698257544334	12740.528831322636	672.0	13072	12900
point	32	4	0	9	8548.336268783474	18093.34218326908	1008.9999999999999	8652	17274
point	31	4	0	9	11930.770508437014	28579.2224477963	298.0	11840	28715
point	30	4	0	9	10197.740266035213	20773.58342603776	1009.0	9944	20776
point	28	5	0	9	11125.926070800393	26850.885514300506	298.0	11029	26726
point	27	5	1	9	12325.69783150393	25158.506341668624	448.0	12260	25158
point	26	5	0	9	10888.08614818804	27828.92969760654	298.0	10692	27851
point	25	5	1	9	11390.31097607405	25134.29328665493	448.0	11426	25135
point	24	6	1	9	11377.036179575338	10740.073275622977	298.0	11411	10788
point	23	6	2	9	10161.760351763502	16191.360938036003	252.25	10183	16248
point	22	6	0	9	10615.875392469392	25737.47903714176	672.0	10623	25720
point	21	6	0	9	19721.95464073196	7749.1341977317215	132.0	18249	8155
point	20	6	1	9	16103.750597840144	14084.237410323978	504.5	15972	14104
point	18	7	1	9	8582.655894549882	17822.08514115382	504.49999999999994	8652	17274
point	17	7	0	9	10304.358371862714	12954.624974122058	298.0	10411	12883
point	16	7	4	9	13413.422541738733	19069.929602124103	63.06250000000001	13410	19057
point	15	7	1	9	9170.669928874579	8857.22902613524	298.0	9262	8862
point	14	8	0	9	14979.534893806373	28982.88761740629	298.0	14985	28994
point	13	8	0	9	9900.841956278375	17824.135169353616	672.0	9567	17790
point	12	8	0	9	7420.915710215441	18912.422498580137	447.99999999999994	7429	18924
point	11	8	1	9	6321.032177096313	13644.952799146762	132.0	6097	13777
point	34	4	0	9	7373.019191545228	18843.82995332403	447.99999999999994	7429	18924
disappearpoint	9	8	0	9	17074.0	10325.0	0.0	17074	10325
point	8	9	2	9	5196.082181946974	16594.74597820059	252.25	5215	16557
point	29	5	0	9	7735.348321156581	19376.137327029253	448.0	7744	19389
point	19	7	5	9	10505.634281444676	17294.845785226917	31.53125	10504	17322
point	5	9	2	9	12562.22352032774	14102.012035709955	252.24999999999997	12172	14081
point	4	10	1	9	18834.61443598547	12891.638894604412	504.5	18840	12888
point	3	10	0	9	7911.017662919577	17810.842905559446	672.0	7894	17832
point	2	10	2	9	14721.25758400327	23062.936457637283	252.25000000000003	14741	23288
point	1	10	0	9	10922.448920396339	25020.31394084431	672.0	11196	24373
point	0	10	1	9	10825.868578723295	13204.660440395599	504.5	10544	13292
newpoint	45	1	1	9	8080.0	8640.0	298.0	7883	8899
newpoint	46	1	0	9	17992.0	7925.0	132.0	17920	7916
newpoint	47	1	0	9	19716.0	23280.0	1009.0	19824	22112
newpoint	48	1	2	9	14426.0	24585.0	198.0	14474	24563
newpoint	49	1	1	9	15668.0	10202.0	132.0	15610	10086
point	49	2	1	10	15609.735440990235	10083.707155248698	132.0	15601	10008
point	48	2	2	10	14595.41343060837	24530.0	198.0	14677	24530
point	47	2	0	10	19808.901639908603	22275.285968395838	1009.0	19824	22112
point	46	2	0	10	17868.499679910088	7945.6781505602885	132.0	17684	8052
point	45	2	1	10	7899.592322300793	8877.185728548704	298.0	7883	8899
point	43	3	1	10	8728.07088349227	11923.565291753333	298.0	8674	11832
point	42	3	2	10	17738.9753567039	26537.781775659267	252.25000000000003	17673	26569
point	41	3	0	10	9726.857970721825	14975.572405247225	448.0	9718	15007
point	40	3	0	10	13646.1920962815	26289.037589031388	298.0	13676	26349
point	39	4	0	10	13229.982397380008	11508.643952478826	448.0	13487	11554
point	38	4	0	10	11576.4768772075	6273.832237347255	298.0	11870	6341
point	37	4	0	10	12603.0	20867.350195813742	672.0	12603	20869
point	36	4	1	10	11267.863696981995	13067.70420656896	504.5	11396	13028
point	35	4	1	10	13358.666598493224	19408.333401506778	504.5	13408	19359
point	33	5	0	10	13233.657730909772	12901.330375382888	672.0	13428	12408
point	32	5	0	10	8672.911286744009	17092.07180532713	1009.0	8752	16404
point	31	5	0	10	11645.967480322937	28772.235268621123	448.0	11321	28824
point	30	5	0	10	9289.27625864654	20445.08593490732	1009.0	8843	19730
point	28	6	0	10	10898.53026851525	26675.465949072808	298.00000000000006	10887	26671
point	27	6	1	10	11877.828981752305	25148.26216813176	448.00000000000006	11640	25144
point	26	6	0	10	10663.976653410982	27625.709583693846	672.0	10644	27455
point	25	6	1	10	11352.929713133577	25399.342508369704	298.0	11290	25627
point	24	7	1	10	11511.533727188915	11001.52866333144	298.0	11505	11079
point	23	7	2	10	10230.64393073036	16433.468525154003	252.24999999999997	10262	16543
point	22	7	0	10	10880.238677473639	25119.703078294115	672.0	10893	25090
point	21	7	0	10	19594.69728836207	7784.199369452472	132.0	18249	8155
point	20	7	1	10	15602.450973042543	14068.2371909396	504.5	15104	14020
point	18	8	1	10	8645.980754662085	17321.575189113137	504.49999999999994	8652	17274
point	17	8	0	10	10421.55252672952	12717.149099141227	298.0	10395	12471
point	16	8	4	10	13392.553524830308	19010.476066214156	63.0625	13371	18953
